Season	Episode	Season & Episode	Title	Author	Quote
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 Hey Mon, look what I just found on the floor.  What? 
01	01	0101	The One Where Monica Gets A Roommate	Monica	 That's Paul's watch. You just put it back where you found it. Oh boy.Alright. Goodnight, everybody. 
01	01	0101	The One Where Monica Gets A Roommate	Ross, Rachel	 Goodnight.
01	01	0101	The One Where Monica Gets A Roommate	Ross	 Mmm.  Oh, no- 
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 Sorry- 
01	01	0101	The One Where Monica Gets A Roommate	Ross	 No no no, go- 
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 No, you have it, really, I don't want it- 
01	01	0101	The One Where Monica Gets A Roommate	Ross	 Split it? 
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 Okay. 
01	01	0101	The One Where Monica Gets A Roommate	Ross	 Okay.  You know you probably didn't know this, but back inhigh school, I had a, um, major crush on you. 
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 I knew. 
01	01	0101	The One Where Monica Gets A Roommate	Ross	 You did! Oh.... I always figured you just thought I was Monica's geekyolder brother. 
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 I did. 
01	01	0101	The One Where Monica Gets A Roommate	Ross	 Oh. Listen, do you think- and try not to let my intense vulnerabilitybecome any kind of a factor here- but do you think it would be okay if I asked you out?Sometime? Maybe? 
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 Yeah, maybe... 
01	01	0101	The One Where Monica Gets A Roommate	Ross	 Okay... okay, maybe I will... 
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 Goodnight. 
01	01	0101	The One Where Monica Gets A Roommate	Ross	 Goodnight. 
01	01	0101	The One Where Monica Gets A Roommate	Monica	 See ya.... Waitwait, what's with you? 
01	01	0101	The One Where Monica Gets A Roommate	Ross	 I just grabbed a spoon.  
01	01	0101	The One Where Monica Gets A Roommate	Joey	 I can't believe what I'm hearing here. 
01	01	0101	The One Where Monica Gets A Roommate	Phoebe	  I can't believe what I'm hearing here... 
01	01	0101	The One Where Monica Gets A Roommate	Monica	 What? I-I said you had a- 
01	01	0101	The One Where Monica Gets A Roommate	Phoebe	  What I said you had... 
01	01	0101	The One Where Monica Gets A Roommate	Monica	  Would you stop? 
01	01	0101	The One Where Monica Gets A Roommate	Phoebe	 Oh, was I doing it again?
01	01	0101	The One Where Monica Gets A Roommate	All	 Yes!
01	01	0101	The One Where Monica Gets A Roommate	Monica	 I said that you had a nicebutt, it's just not a great butt.
01	01	0101	The One Where Monica Gets A Roommate	Joey	 Oh, you wouldn't know a greatbutt if it came up and bit ya.
01	01	0101	The One Where Monica Gets A Roommate	Ross	 There's an image.
01	01	0101	The One Where Monica Gets A Roommate	Rachel	  Would anybody like more coffee? 
01	01	0101	The One Where Monica Gets A Roommate	Chandler	 Did you make it, or are you just serving it? 
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 I'm just serving it. 
01	01	0101	The One Where Monica Gets A Roommate	All	 Yeah. Yeah, I'll have a cup of coffee. 
01	01	0101	The One Where Monica Gets A Roommate	Chandler	 Kids, new dream... I'm in Las Vegas. 
01	01	0101	The One Where Monica Gets A Roommate	Customer	  Ahh, miss?   More coffee? 
01	01	0101	The One Where Monica Gets A Roommate	Rachel	 Ugh.  Excuse me, could you givethis to that guy over there?  Go ahead.  Thankyou.  Sorry.  Okay, Las Vegas.
01	01	0101	The One Where Monica Gets A Roommate	Chandler	 Okay, so, I'm in LasVegas... I'm Liza Minelli- 
01	02	0102	The One With The Sonogram At The End	Monica	 What you guys don't understand is, for us,kissing is as important as any part of it. 
01	02	0102	The One With The Sonogram At The End	Joey	 Yeah, right!.......Y'serious? 
01	02	0102	The One With The Sonogram At The End	Phoebe	 Oh, yeah! 
01	02	0102	The One With The Sonogram At The End	Rachel	 Everything you need to know is in that first kiss. 
01	02	0102	The One With The Sonogram At The End	Monica	 Absolutely. 
01	02	0102	The One With The Sonogram At The End	Chandler	 Yeah, I think for us, kissing is pretty much like an opening act,y'know? I mean it's like the stand-up comedian you have to sit through before Pink Floydcomes out. 
01	02	0102	The One With The Sonogram At The End	Ross	 Yeah, and-and it's not that we don't like the comedian, it's that-that...that's not why we bought the ticket. 
01	02	0102	The One With The Sonogram At The End	Chandler	 The problem is, though, after the concert's over, no matter how greatthe show was, you girls are always looking for the comedian again, y'know? I mean, we'rein the car, we're fighting traffic... basically just trying to stay awake. 
01	02	0102	The One With The Sonogram At The End	Rachel	 Yeah, well, word of advice: Bring back the comedian. Otherwise next timeyou're gonna find yourself sitting at home, listening to that album alone. 
01	02	0102	The One With The Sonogram At The End	Joey	 ....Are we still talking about sex?
01	02	0102	The One With The Sonogram At The End	Ross	 No, it's good, it is good, it's just that- mm- doesn't she seem a littleangry? 
01	02	0102	The One With The Sonogram At The End	Marsha	 Well, she has issues. 
01	02	0102	The One With The Sonogram At The End	Ross	 Does she. 
01	02	0102	The One With The Sonogram At The End	Marsha	 He's out banging other women over the head with a club, while she sitsat home trying to get the mastodon smell out of the carpet! 
01	02	0102	The One With The Sonogram At The End	Ross	 Marsha, these are cave people. Okay? They have issues like 'Gee, thatglacier's getting kinda close.' See? 
01	02	0102	The One With The Sonogram At The End	Marsha	 Speaking of issues, isn't that your ex-wife? 
01	02	0102	The One With The Sonogram At The End	Ross	  No. No. 
01	02	0102	The One With The Sonogram At The End	Marsha	 Yes, it is. Carol! Hi! 
01	02	0102	The One With The Sonogram At The End	Ross	 Okay, okay, yes, it is.  How about I'll, uh, catch up with you inthe Ice Age. 
01	02	0102	The One With The Sonogram At The End	Ross	Hi. 
01	02	0102	The One With The Sonogram At The End	Carol	 So. 
01	02	0102	The One With The Sonogram At The End	Ross	 You look great. I, uh... I hate that. 
01	02	0102	The One With The Sonogram At The End	Carol	 Sorry. You look good too. 
01	02	0102	The One With The Sonogram At The End	Ross	 Ah, well, in here, anyone who... stands erect... So what's new? Still,uh... 
01	02	0102	The One With The Sonogram At The End	Carol	 A lesbian? 
01	02	0102	The One With The Sonogram At The End	Ross	 Well... you never know. How's, um.. how's the family? 
01	02	0102	The One With The Sonogram At The End	Carol	 Marty's still totally paranoid. Oh, and, uh- 
01	02	0102	The One With The Sonogram At The End	Ross	 Why- why are you here, Carol? 
01	02	0102	The One With The Sonogram At The End	Carol	 I'm pregnant. 
01	02	0102	The One With The Sonogram At The End	Ross	 Pregnant?! 
01	02	0102	The One With The Sonogram At The End	Chandler	 Oh, I think this is the episode of Three'sCompany where there's some kind of misunderstanding. 
01	02	0102	The One With The Sonogram At The End	Phoebe	...Then I've already seen this one!  
01	02	0102	The One With The Sonogram At The End	Monica	  Are you through with that? 
01	02	0102	The One With The Sonogram At The End	Joey	 Yeah, sorry, the swallowing slowed me down. 
01	02	0102	The One With The Sonogram At The End	Monica	 Whose little ball of paper is this?! 
01	02	0102	The One With The Sonogram At The End	Chandler	 Oh, uh, that would be mine. See, I wrote a note to myself, and then Irealised I didn't need it, so I balled it up and... ...now I wish I was dead. 
01	02	0102	The One With The Sonogram At The End	Phoebe	 She's already fluffed that pillow... Monica, you know, you've alreadyfluffed that-  -but, it's fine! 
01	02	0102	The One With The Sonogram At The End	Monica	 Look , I'm sorry, guys, I just don't wanna give them any more ammunitionthan they already have. 
01	02	0102	The One With The Sonogram At The End	Chandler	 Yes, and we all know how cruel a parent can be about the flatness of achild's pillow. 
01	02	0102	The One With The Sonogram At The End	Phoebe	 Monica- Hi! Um, Monica, you're scaring me. I mean, you're like, you'relike all chaotic and twirly. And not-not in a good way. 
01	02	0102	The One With The Sonogram At The End	Joey	 Yeah, calm down. You don't see Ross getting all chaotic and twirly everytime they come. 
01	02	0102	The One With The Sonogram At The End	Monica	 That's because as far as my parents are concerned, Ross can do no wrong.Y'see, he's the Prince. Apparently they had some big ceremony before I was born. 
01	02	0102	The One With The Sonogram At The End	Chandler	  Ew, ew, ew, ew ew ew ew ew! 
01	02	0102	The One With The Sonogram At The End	Monica	 What? 
01	02	0102	The One With The Sonogram At The End	Chandler	 Ugly Naked Guy got a Thighmaster! 
01	02	0102	The One With The Sonogram At The End	All	 Eeaagh! 
01	02	0102	The One With The Sonogram At The End	Rachel	 Has anybody seen my engagement ring? 
01	02	0102	The One With The Sonogram At The End	Phoebe	 Yeah, it's beautiful. 
01	02	0102	The One With The Sonogram At The End	Rachel	 Oh God, oh God, oh God oh God oh God oh God....  
01	02	0102	The One With The Sonogram At The End	Phoebe	 No, look, don't touch that! 
01	02	0102	The One With The Sonogram At The End	Rachel	 Oh, like I wasn't dreading tomorrow enough, having to give it back tohim... 'Hi Barry! Remember me? I'm the girl in the veil who stomped on your heart in frontof your entire family!' Oh God and now I'm gonna have to return the ring, without thering, which makes it so much harder... 
01	02	0102	The One With The Sonogram At The End	Monica	 Easy Rach, we'll find it.  Won't we! 
01	02	0102	The One With The Sonogram At The End	Chandler, Joey	 Oh! Yeah!
01	02	0102	The One With The Sonogram At The End	Joey	 Alright, when'd'ya have it on last?
01	02	0102	The One With The Sonogram At The End	Phoebe	 Doy! Probably right before she lost it! 
01	02	0102	The One With The Sonogram At The End	Chandler	 You don't get a lot of 'doy' these days... 
01	02	0102	The One With The Sonogram At The End	Rachel	 I know I had it this morning, and I know I had it when I was in thekitchen with... 
01	02	0102	The One With The Sonogram At The End	Chandler	 ...Dinah? 
01	02	0102	The One With The Sonogram At The End	Rachel	  Ohhhhh, don't be mad... 
01	02	0102	The One With The Sonogram At The End	Monica	 You didn't. 
01	02	0102	The One With The Sonogram At The End	Rachel	 Oh, I am sorry... 
01	02	0102	The One With The Sonogram At The End	Monica	 I gave you one job!  
01	02	0102	The One With The Sonogram At The End	Rachel	 Oh, but look how straight those noodles are! 
01	02	0102	The One With The Sonogram At The End	Chandler	 Now, Monica, you know that's not how you look for an engagement ringin a lasagne... 
01	02	0102	The One With The Sonogram At The End	Monica	  I just... can't do it. 
01	02	0102	The One With The Sonogram At The End	Chandler	 Boys? We're going in. 
01	02	0102	The One With The Sonogram At The End	Ross	 .....Hi. 
01	02	0102	The One With The Sonogram At The End	Monica	 Wow. That is not a happy hi. 
01	02	0102	The One With The Sonogram At The End	Ross	 Carol's pregnant. 
01	02	0102	The One With The Sonogram At The End	Phoebe	  Ooh! I found it! 
01	02	0102	The One With The Sonogram At The End	Monica	 W-w-wh-... wha-... w-w-w-... 
01	02	0102	The One With The Sonogram At The End	Ross	 Yeah. Do that for another two hours, you might be where I am right aboutnow.  
01	02	0102	The One With The Sonogram At The End	Chandler	 Kinda puts that whole pillow thing in perspective, huh, Mon? 
01	02	0102	The One With The Sonogram At The End	Rachel	 Well now, how-how do you fit into this whole thing? 
01	02	0102	The One With The Sonogram At The End	Ross	 Well, Carol says she and Susan want me to be involved, but if I'm notcomfortable with it, I don't have to be involved.. basically it's entirely up to me. 
01	02	0102	The One With The Sonogram At The End	Phoebe	 She is so great! I miss her. 
01	02	0102	The One With The Sonogram At The End	Monica	 What does she mean by 'involved'? 
01	02	0102	The One With The Sonogram At The End	Chandler	 I mean presumably, the biggest part of your job is done. 
01	02	0102	The One With The Sonogram At The End	Ross	 Anyway, they want me to go down to this- sonogram thing with themtomorrow. 
01	02	0102	The One With The Sonogram At The End	Rachel	 So what are you gonna do? 
01	02	0102	The One With The Sonogram At The End	Ross	 I have no idea. No matter what I do, though, I'm still gonna be a father. 
01	02	0102	The One With The Sonogram At The End	Joey	 .....Well, this is still ruined, right?
01	02	0102	The One With The Sonogram At The End	Mrs. Geller	 Oh, Martha Ludwin's daughter is gonna call you. Mmm! What's that curry taste? 
01	02	0102	The One With The Sonogram At The End	Monica	 Curry. 
01	02	0102	The One With The Sonogram At The End	Mrs. Geller	 Mmmm! 
01	02	0102	The One With The Sonogram At The End	Ross	 I- I think they're great! I, I really do. 
01	02	0102	The One With The Sonogram At The End	Mr. Geller	  Do you remember the Ludwins? The big one had a thing foryou, didn't she? 
01	02	0102	The One With The Sonogram At The End	Mrs. Geller	 They all had a thing for him. 
01	02	0102	The One With The Sonogram At The End	Ross	 Aw, Mom... 
01	02	0102	The One With The Sonogram At The End	Monica	 I'm sorry, why is this girl going to call me? 
01	02	0102	The One With The Sonogram At The End	Mrs. Geller	 Oh, she just graduated, and she wants to be something in cooking,or food, or.... I don't know. Anyway, I told her you had a restaurant- 
01	02	0102	The One With The Sonogram At The End	Monica	 No Mom, I don't have a restaurant, I work in a restaurant. 
01	02	0102	The One With The Sonogram At The End	Mrs. Geller	 Well, they don't have to know that...  
01	02	0102	The One With The Sonogram At The End	Monica	 Ross, could you come and help me with the spaghetti, please? 
01	02	0102	The One With The Sonogram At The End	Ross	 Yeah.  
01	02	0102	The One With The Sonogram At The End	Mrs. Geller	 Oh, we're having spaghetti! That's.... easy. 
01	02	0102	The One With The Sonogram At The End	Monica	 I know this is going to sound unbelievably selfish, but, were youplanning on bringing up the whole baby/lesbian thing? Because I think it might take someof the heat off me. 
